Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
625.772824,DollarsPlusPlus_1,Tick,886,776,110,-90,122300,121500,-18983,-2552117,-95387,BREACH
625.954662,RenTech_1,Tick,849,861,-12,12,122300,121500,-17216,438916,436000,OK
625.954662,hbxql_114514,Tick,1357,1457,-100,100,122300,121500,-19941,847949,823649,OK
625.954662,ZenlikeTrading_428586,Tick,2091,2096,-5,5,122300,121500,44626,490774,489559,OK
625.954662,Himalayas_748297,Tick,744,845,-101,99,122300,121500,22788,256212,-11331,BREACH
625.954662,Quicker_1024,Tick,4824,4827,-3,3,122300,121500,27969,-512769,-513498,OK
625.954662,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122300,121500,11915,-3551815,-45325,BREACH
625.954662,DollarsPlusPlus_1,Tick,886,776,110,-90,122300,121500,-18983,-2552117,-95387,BREACH
626.284778,RenTech_1,Tick,849,861,-12,12,122400,121500,-17216,438916,436000,OK
626.284778,hbxql_114514,Tick,1357,1457,-100,100,122400,121500,-19941,847949,823649,OK
626.284778,ZenlikeTrading_428586,Tick,2091,2096,-5,5,122400,121500,44626,490774,489559,OK
626.284778,Himalayas_748297,Tick,744,845,-101,99,122400,121500,22788,256212,-11331,BREACH
626.284778,Quicker_1024,Tick,4824,4837,-13,13,122400,121500,27847,-511647,-514806,OK
626.284778,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122400,121500,11915,-3551815,-45325,BREACH
626.284778,DollarsPlusPlus_1,Tick,886,776,110,-90,122400,121500,-18983,-2552117,-95387,BREACH
626.474658,RenTech_1,Tick,849,861,-12,12,122400,121500,-17216,438916,436000,OK
626.474658,hbxql_114514,Tick,1357,1457,-100,100,122400,121500,-19941,847949,823649,OK
626.474658,ZenlikeTrading_428586,Tick,2091,2096,-5,5,122400,121500,44626,490774,489559,OK
626.474658,Himalayas_748297,Tick,744,845,-101,99,122400,121500,22788,256212,-11331,BREACH
626.474658,Quicker_1024,Tick,4824,4837,-13,13,122400,121500,27847,-511647,-514806,OK
626.474658,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122400,121500,11915,-3551815,-45325,BREACH
626.474658,DollarsPlusPlus_1,Tick,886,776,110,-90,122400,121500,-18983,-2552117,-95387,BREACH
626.721286,RenTech_1,Tick,849,861,-12,12,121700,121500,-17216,438916,436516,OK
626.721286,hbxql_114514,Tick,1357,1457,-100,100,121700,121500,-19941,847949,827949,OK
626.721286,ZenlikeTrading_428586,Tick,2091,2096,-5,5,121700,121500,44626,490774,489774,OK
626.721286,Himalayas_748297,Tick,744,845,-101,99,121700,121500,22788,256212,-6988,BREACH
626.721286,Quicker_1024,Tick,4830,4837,-7,7,121700,121500,27774,-512774,-514174,OK
626.721286,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121700,121500,11915,-3551815,-42315,BREACH
626.721286,DollarsPlusPlus_1,Tick,886,776,110,-90,121700,121500,-18983,-2552117,-100117,BREACH
626.95188,RenTech_1,Tick,849,861,-12,12,121700,121200,-17216,438916,436012,OK
626.95188,hbxql_114514,Tick,1357,1457,-100,100,121700,121200,-19941,847949,823749,OK
626.95188,ZenlikeTrading_428586,Tick,2091,2096,-5,5,121700,121200,44626,490774,489564,OK
626.95188,Himalayas_748297,Tick,744,845,-101,99,121700,121200,22788,256212,-10630,BREACH
626.95188,Quicker_1024,Tick,4830,4837,-7,7,121700,121200,27774,-512774,-514468,OK
626.95188,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121700,121200,11915,-3551815,-53955,BREACH
626.95188,DollarsPlusPlus_1,Tick,886,776,110,-90,121700,121200,-18983,-2552117,-101497,BREACH
627.236682,RenTech_1,Tick,849,861,-12,12,121500,121200,-17216,438916,436012,OK
627.236682,hbxql_114514,Tick,1357,1457,-100,100,121500,121200,-19941,847949,823749,OK
627.236682,ZenlikeTrading_428586,Tick,2091,2106,-15,15,121500,121200,44869,493531,489901,OK
627.236682,Himalayas_748297,Tick,744,845,-101,99,121500,121200,22788,256212,-10630,BREACH
627.236682,Quicker_1024,Tick,4840,4847,-7,7,121500,121200,27895,-515895,-517589,OK
627.236682,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121500,121200,11915,-3551815,-53955,BREACH
627.236682,DollarsPlusPlus_1,Tick,886,776,110,-90,121500,121200,-18983,-2552117,-101497,BREACH
627.497991,RenTech_1,Tick,849,871,-22,22,121800,121200,-17338,443038,437714,OK
627.497991,hbxql_114514,Tick,1357,1457,-100,100,121800,121200,-19941,847949,823749,OK
627.497991,ZenlikeTrading_428586,Tick,2091,2116,-25,25,121800,121200,44747,497653,491603,OK
627.497991,Himalayas_748297,Tick,744,845,-101,99,121800,121200,22788,256212,-10630,BREACH
627.497991,Quicker_1024,Tick,4840,4857,-17,17,121800,121200,28138,-514138,-518252,OK
627.497991,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121800,121200,11915,-3551815,-53955,BREACH
627.497991,DollarsPlusPlus_1,Tick,886,776,110,-90,121800,121200,-18983,-2552117,-101497,BREACH
627.708432,RenTech_1,Tick,849,871,-22,22,121800,121300,-17338,443038,437692,OK
627.708432,hbxql_114514,Tick,1357,1457,-100,100,121800,121300,-19941,847949,823649,OK
627.708432,ZenlikeTrading_428586,Tick,2091,2116,-25,25,121800,121300,44747,497653,491578,OK
627.708432,Himalayas_748297,Tick,744,845,-101,99,121800,121300,22788,256212,-10931,BREACH
627.708432,Quicker_1024,Tick,4840,4857,-17,17,121800,121300,28138,-514138,-518269,OK
627.708432,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121800,121300,11915,-3551815,-51125,BREACH
627.708432,DollarsPlusPlus_1,Tick,886,776,110,-90,121800,121300,-18983,-2552117,-99387,BREACH
627.970443,RenTech_1,Tick,849,871,-22,22,121600,121300,-17338,443038,437692,OK
627.970443,hbxql_114514,Tick,1357,1457,-100,100,121600,121300,-19941,847949,823649,OK
627.970443,ZenlikeTrading_428586,Tick,2091,2126,-35,35,121600,121300,44625,499775,491270,OK
627.970443,Himalayas_748297,Tick,744,845,-101,99,121600,121300,22788,256212,-10931,BREACH
627.970443,Quicker_1024,Tick,4840,4867,-27,27,121600,121300,28016,-512016,-518577,OK
627.970443,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121600,121300,11915,-3551815,-51125,BREACH
627.970443,DollarsPlusPlus_1,Tick,886,776,110,-90,121600,121300,-18983,-2552117,-99387,BREACH
628.299598,RenTech_1,Tick,849,871,-22,22,121600,121300,-17338,443038,437692,OK
628.299598,hbxql_114514,Tick,1357,1457,-100,100,121600,121300,-19941,847949,823649,OK
628.299598,ZenlikeTrading_428586,Tick,2091,2126,-35,35,121600,121300,44625,499775,491270,OK
628.299598,Himalayas_748297,Tick,744,845,-101,99,121600,121300,22788,256212,-10931,BREACH
628.299598,Quicker_1024,Tick,4840,4867,-27,27,121600,121300,28016,-512016,-518577,OK
628.299598,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121600,121300,11915,-3551815,-51125,BREACH
628.299598,DollarsPlusPlus_1,Tick,886,776,110,-90,121600,121300,-18983,-2552117,-99387,BREACH
628.462641,RenTech_1,Tick,849,871,-22,22,121600,121300,-17338,443038,437692,OK
628.462641,hbxql_114514,Tick,1357,1457,-100,100,121600,121300,-19941,847949,823649,OK
628.462641,ZenlikeTrading_428586,Tick,2091,2129,-38,38,121600,121300,44698,500602,491368,OK
628.462641,Himalayas_748297,Tick,744,845,-101,99,121600,121300,22788,256212,-10931,BREACH
628.462641,Quicker_1024,Tick,4840,4867,-27,27,121600,121300,28016,-512016,-518577,OK
628.462641,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121600,121300,11915,-3551815,-51125,BREACH
628.462641,DollarsPlusPlus_1,Tick,886,776,110,-90,121600,121300,-18983,-2552117,-99387,BREACH
628.751753,RenTech_1,Tick,849,881,-32,32,121800,121300,-17460,447160,439384,OK
628.751753,hbxql_114514,Tick,1357,1457,-100,100,121800,121300,-19941,847949,823649,OK
628.751753,ZenlikeTrading_428586,Tick,2091,2136,-45,45,121800,121300,44613,502087,491152,OK
628.751753,Himalayas_748297,Tick,744,845,-101,99,121800,121300,22788,256212,-10931,BREACH
628.751753,Quicker_1024,Tick,4840,4877,-37,37,121800,121300,27894,-508894,-517885,OK
628.751753,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121800,121300,11915,-3551815,-51125,BREACH
628.751753,DollarsPlusPlus_1,Tick,886,776,110,-90,121800,121300,-18983,-2552117,-99387,BREACH
628.96753,RenTech_1,Tick,849,881,-32,32,121800,121300,-17460,447160,439384,OK
628.96753,hbxql_114514,Tick,1357,1457,-100,100,121800,121300,-19941,847949,823649,OK
628.96753,ZenlikeTrading_428586,Tick,2091,2136,-45,45,121800,121300,44613,502087,491152,OK
628.96753,Himalayas_748297,Tick,744,845,-101,99,121800,121300,22788,256212,-10931,BREACH
628.96753,Quicker_1024,Tick,4840,4877,-37,37,121800,121300,27894,-508894,-517885,OK
628.96753,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121800,121300,11915,-3551815,-51125,BREACH
628.96753,DollarsPlusPlus_1,Tick,886,776,110,-90,121800,121300,-18983,-2552117,-99387,BREACH
629.206071,RenTech_1,Tick,849,891,-42,42,122000,121300,-17582,452282,442076,OK
629.206071,hbxql_114514,Tick,1357,1457,-100,100,122000,121300,-19941,847949,823649,OK
629.206071,ZenlikeTrading_428586,Tick,2091,2146,-55,55,122000,121300,44491,506209,492844,OK
629.206071,Himalayas_748297,Tick,744,845,-101,99,122000,121300,22788,256212,-10931,BREACH
629.206071,Quicker_1024,Tick,4840,4887,-47,47,122000,121300,27772,-504772,-516193,OK
629.206071,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121300,11915,-3551815,-51125,BREACH
629.206071,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121300,-18983,-2552117,-99387,BREACH
629.498073,RenTech_1,Tick,849,891,-42,42,122000,121300,-17582,452282,442076,OK
629.498073,hbxql_114514,Tick,1357,1457,-100,100,122000,121300,-19941,847949,823649,OK
629.498073,ZenlikeTrading_428586,Tick,2091,2146,-55,55,122000,121300,44491,506209,492844,OK
629.498073,Himalayas_748297,Tick,744,845,-101,99,122000,121300,22788,256212,-10931,BREACH
629.498073,Quicker_1024,Tick,4840,4887,-47,47,122000,121300,27772,-504772,-516193,OK
629.498073,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121300,11915,-3551815,-51125,BREACH
629.498073,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121300,-18983,-2552117,-99387,BREACH
629.794895,RenTech_1,Tick,849,891,-42,42,121500,121500,-17582,452282,452282,OK
629.794895,hbxql_114514,Tick,1357,1457,-100,100,121500,121500,-19941,847949,847949,OK
629.794895,ZenlikeTrading_428586,Tick,2091,2156,-65,65,121500,121500,44369,509331,509331,OK
629.794895,Himalayas_748297,Tick,744,845,-101,99,121500,121500,22788,256212,13212,BREACH
629.794895,Quicker_1024,Tick,4850,4887,-37,37,121500,121500,28016,-510016,-510016,OK
629.794895,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121500,121500,11915,-3551815,-28315,BREACH
629.794895,DollarsPlusPlus_1,Tick,886,776,110,-90,121500,121500,-18983,-2552117,-122117,BREACH
629.967705,RenTech_1,Tick,849,891,-42,42,121500,121500,-17582,452282,452282,OK
629.967705,hbxql_114514,Tick,1357,1457,-100,100,121500,121500,-19941,847949,847949,OK
629.967705,ZenlikeTrading_428586,Tick,2091,2156,-65,65,121500,121500,44369,509331,509331,OK
629.967705,Himalayas_748297,Tick,744,845,-101,99,121500,121500,22788,256212,13212,BREACH
629.967705,Quicker_1024,Tick,4850,4887,-37,37,121500,121500,28016,-510016,-510016,OK
629.967705,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121500,121500,11915,-3551815,-28315,BREACH
629.967705,DollarsPlusPlus_1,Tick,886,776,110,-90,121500,121500,-18983,-2552117,-122117,BREACH
630.231348,RenTech_1,Tick,849,891,-42,42,121500,121600,-17582,452282,456482,OK
630.231348,hbxql_114514,Tick,1357,1457,-100,100,121500,121600,-19941,847949,857949,OK
630.231348,ZenlikeTrading_428586,Tick,2091,2156,-65,65,121500,121600,44369,509331,515831,OK
630.231348,Himalayas_748297,Tick,744,845,-101,99,121500,121600,22788,256212,23112,BREACH
630.231348,Quicker_1024,Tick,4860,4887,-27,27,121500,121600,27894,-511894,-509194,OK
630.231348,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121500,121600,11915,-3551815,-18415,BREACH
630.231348,DollarsPlusPlus_1,Tick,886,776,110,-90,121500,121600,-18983,-2552117,-131117,BREACH
630.487055,RenTech_1,Tick,849,891,-42,42,121500,121600,-17582,452282,456482,OK
630.487055,hbxql_114514,Tick,1357,1457,-100,100,121500,121600,-19941,847949,857949,OK
630.487055,ZenlikeTrading_428586,Tick,2091,2156,-65,65,121500,121600,44369,509331,515831,OK
630.487055,Himalayas_748297,Tick,744,845,-101,99,121500,121600,22788,256212,23112,BREACH
630.487055,Quicker_1024,Tick,4860,4887,-27,27,121500,121600,27894,-511894,-509194,OK
630.487055,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121500,121600,11915,-3551815,-18415,BREACH
630.487055,DollarsPlusPlus_1,Tick,886,776,110,-90,121500,121600,-18983,-2552117,-131117,BREACH
630.706883,RenTech_1,Tick,849,891,-42,42,121900,121600,-17582,452282,442076,OK
630.706883,hbxql_114514,Tick,1357,1457,-100,100,121900,121600,-19941,847949,823649,OK
630.706883,ZenlikeTrading_428586,Tick,2091,2156,-65,65,121900,121600,44369,509331,493536,OK
630.706883,Himalayas_748297,Tick,744,845,-101,99,121900,121600,22788,256212,-11531,BREACH
630.706883,Quicker_1024,Tick,4870,4887,-17,17,121900,121600,27772,-514772,-518903,OK
630.706883,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121900,121600,11915,-3551815,-42425,BREACH
630.706883,DollarsPlusPlus_1,Tick,886,776,110,-90,121900,121600,-18983,-2552117,-93387,BREACH
631.012058,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
631.012058,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
631.012058,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
631.012058,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
631.012058,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
631.012058,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
631.012058,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
631.294379,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
631.294379,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
631.294379,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
631.294379,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
631.294379,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
631.294379,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
631.294379,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
631.514241,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
631.514241,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
631.514241,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
631.514241,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
631.514241,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
631.514241,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
631.514241,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
631.762977,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
631.762977,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
631.762977,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
631.762977,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
631.762977,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
631.762977,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
631.762977,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
631.970374,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
631.970374,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
631.970374,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
631.970374,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
631.970374,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
631.970374,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
631.970374,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
632.20292,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
632.20292,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
632.20292,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
632.20292,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
632.20292,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
632.20292,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
632.20292,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
632.481479,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
632.481479,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
632.481479,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
632.481479,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
632.481479,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
632.481479,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
632.481479,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
632.783529,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
632.783529,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
632.783529,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
632.783529,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
632.783529,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
632.783529,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
632.783529,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
633.0103,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
633.0103,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
633.0103,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
633.0103,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
633.0103,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
633.0103,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
633.0103,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
633.217075,RenTech_1,Tick,849,891,-42,42,122000,121600,-17582,452282,442076,OK
633.217075,hbxql_114514,Tick,1357,1457,-100,100,122000,121600,-19941,847949,823649,OK
633.217075,ZenlikeTrading_428586,Tick,2091,2156,-65,65,122000,121600,44369,509331,493536,OK
633.217075,Himalayas_748297,Tick,744,845,-101,99,122000,121600,22788,256212,-11531,BREACH
633.217075,Quicker_1024,Tick,4870,4895,-25,25,122000,121600,27674,-513874,-519949,OK
633.217075,Triumphal_Zephyr_112358,Tick,200,270,-70,99,122000,121600,11915,-3551815,-42425,BREACH
633.217075,DollarsPlusPlus_1,Tick,886,776,110,-90,122000,121600,-18983,-2552117,-93387,BREACH
633.479267,RenTech_1,Tick,849,891,-42,42,121900,121600,-17582,452282,442076,OK
633.479267,hbxql_114514,Tick,1357,1457,-100,100,121900,121600,-19941,847949,823649,OK
633.479267,ZenlikeTrading_428586,Tick,2091,2156,-65,65,121900,121600,44369,509331,493536,OK
633.479267,Himalayas_748297,Tick,744,845,-101,99,121900,121600,22788,256212,-11531,BREACH
633.479267,Quicker_1024,Tick,4890,4895,-5,5,121900,121600,27796,-516996,-518211,OK
633.479267,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121900,121600,11915,-3551815,-42425,BREACH
633.479267,DollarsPlusPlus_1,Tick,886,776,110,-90,121900,121600,-18983,-2552117,-93387,BREACH
633.732465,RenTech_1,Tick,849,891,-42,42,121900,122100,-17582,452282,460682,OK
633.732465,hbxql_114514,Tick,1357,1457,-100,100,121900,122100,-19941,847949,867949,OK
633.732465,ZenlikeTrading_428586,Tick,2101,2156,-55,55,121900,122100,44613,508087,519087,OK
633.732465,Himalayas_748297,Tick,744,845,-101,99,121900,122100,22788,256212,32212,BREACH
633.732465,Quicker_1024,Tick,4900,4895,5,-5,121900,122100,28040,-518240,-519240,OK
633.732465,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121900,122100,11915,-3551815,3085,BREACH
633.732465,DollarsPlusPlus_1,Tick,886,776,110,-90,121900,122100,-18983,-2552117,-132117,BREACH
633.98683,RenTech_1,Tick,859,891,-32,32,121600,122100,-17704,453404,461212,OK
633.98683,hbxql_114514,Tick,1357,1457,-100,100,121600,122100,-19941,847949,872349,OK
633.98683,ZenlikeTrading_428586,Tick,2111,2156,-45,45,121600,122100,44857,506843,517823,OK
633.98683,Himalayas_748297,Tick,744,845,-101,99,121600,122100,22788,256212,36656,BREACH
633.98683,Quicker_1024,Tick,4910,4895,15,-15,121600,122100,27918,-518118,-521778,OK
633.98683,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121600,122100,11915,-3551815,6165,BREACH
633.98683,DollarsPlusPlus_1,Tick,886,776,110,-90,121600,122100,-18983,-2552117,-136957,BREACH
634.297308,RenTech_1,Tick,869,891,-22,22,121500,122100,-17826,452526,457894,OK
634.297308,hbxql_114514,Tick,1357,1457,-100,100,121500,122100,-19941,847949,872349,OK
634.297308,ZenlikeTrading_428586,Tick,2121,2156,-35,35,121500,122100,44735,504965,513505,OK
634.297308,Himalayas_748297,Tick,744,845,-101,99,121500,122100,22788,256212,36656,BREACH
634.297308,Quicker_1024,Tick,4920,4895,25,-25,121500,122100,27796,-518996,-525096,OK
634.297308,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121500,122100,11915,-3551815,6165,BREACH
634.297308,DollarsPlusPlus_1,Tick,886,776,110,-90,121500,122100,-18983,-2552117,-136957,BREACH
634.542565,RenTech_1,Tick,869,891,-22,22,121500,122100,-17826,452526,457894,OK
634.542565,hbxql_114514,Tick,1357,1457,-100,100,121500,122100,-19941,847949,872349,OK
634.542565,ZenlikeTrading_428586,Tick,2121,2156,-35,35,121500,122100,44735,504965,513505,OK
634.542565,Himalayas_748297,Tick,744,845,-101,99,121500,122100,22788,256212,36656,BREACH
634.542565,Quicker_1024,Tick,4920,4895,25,-25,121500,122100,27796,-518996,-525096,OK
634.542565,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121500,122100,11915,-3551815,6165,BREACH
634.542565,DollarsPlusPlus_1,Tick,886,776,110,-90,121500,122100,-18983,-2552117,-136957,BREACH
634.769487,RenTech_1,Tick,869,891,-22,22,121600,122100,-17826,452526,457894,OK
634.769487,hbxql_114514,Tick,1357,1457,-100,100,121600,122100,-19941,847949,872349,OK
634.769487,ZenlikeTrading_428586,Tick,2131,2156,-25,25,121600,122100,44978,505722,511822,OK
634.769487,Himalayas_748297,Tick,744,845,-101,99,121600,122100,22788,256212,36656,BREACH
634.769487,Quicker_1024,Tick,4920,4905,15,-15,121600,122100,27674,-521874,-525534,OK
634.769487,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121600,122100,11915,-3551815,6165,BREACH
634.769487,DollarsPlusPlus_1,Tick,886,776,110,-90,121600,122100,-18983,-2552117,-136957,BREACH
634.994188,RenTech_1,Tick,869,891,-22,22,121600,122100,-17826,452526,457894,OK
634.994188,hbxql_114514,Tick,1357,1457,-100,100,121600,122100,-19941,847949,872349,OK
634.994188,ZenlikeTrading_428586,Tick,2131,2156,-25,25,121600,122100,44978,505722,511822,OK
634.994188,Himalayas_748297,Tick,744,845,-101,99,121600,122100,22788,256212,36656,BREACH
634.994188,Quicker_1024,Tick,4920,4905,15,-15,121600,122100,27674,-521874,-525534,OK
634.994188,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121600,122100,11915,-3551815,6165,BREACH
634.994188,DollarsPlusPlus_1,Tick,886,776,110,-90,121600,122100,-18983,-2552117,-136957,BREACH
635.294913,RenTech_1,Tick,869,891,-22,22,121600,122100,-17826,452526,457894,OK
635.294913,hbxql_114514,Tick,1357,1457,-100,100,121600,122100,-19941,847949,872349,OK
635.294913,ZenlikeTrading_428586,Tick,2131,2156,-25,25,121600,122100,44978,505722,511822,OK
635.294913,Himalayas_748297,Tick,744,845,-101,99,121600,122100,22788,256212,36656,BREACH
635.294913,Quicker_1024,Tick,4920,4905,15,-15,121600,122100,27674,-521874,-525534,OK
635.294913,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121600,122100,11915,-3551815,6165,BREACH
635.294913,DollarsPlusPlus_1,Tick,886,776,110,-90,121600,122100,-18983,-2552117,-136957,BREACH
635.518281,RenTech_1,Tick,869,891,-22,22,121600,122100,-17826,452526,457894,OK
635.518281,hbxql_114514,Tick,1357,1457,-100,100,121600,122100,-19941,847949,872349,OK
635.518281,ZenlikeTrading_428586,Tick,2131,2156,-25,25,121600,122100,44978,505722,511822,OK
635.518281,Himalayas_748297,Tick,744,845,-101,99,121600,122100,22788,256212,36656,BREACH
635.518281,Quicker_1024,Tick,4920,4905,15,-15,121600,122100,27674,-521874,-525534,OK
635.518281,Triumphal_Zephyr_112358,Tick,200,270,-70,99,121600,122100,11915,-3551815,6165,BREACH
635.518281,DollarsPlusPlus_1,Tick,886,776,110,-90,121600,122100,-18983,-2552117,-136957,BREACH
635.77338,RenTech_1,Tick,869,891,-22,22,121600,122100,-17826,452526,457894,OK
635.77338,hbxql_114514,Tick,1357,1457,-100,100,121600,122100,-19941,847949,872349,OK
635.77338,ZenlikeTrading_428586,Tick,2131,2156,-25,25,121600,122100,44978,505722,511822,OK
635.77338,Himalayas_748297,Tick,744,845,-101,99,121600,122100,22788,256212,36656,BREACH
635.77338,Quicker_1024,Tick,4920,4905,15,-15,121600,122100,27674,-521874,-525534,OK
